h141-114.2016|procedural|h|2016|2016-04-13T13:52:00-04:00|141|On Ordering the Previous Question: H RES 672 Providing for consideration of the bill (H.R. 2666) to prohibit the Federal Communications Commission from regulating the rates charged for broadband Internet access service|Providing for consideration of the bill (H.R. 2666) to prohibit the Federal Communications Commission from regulating the rates charged for broadband Internet access service|On Ordering the Previous Question|Passed
h355-114.2016|passage-suspension|h|2016|2016-07-06T16:15:00-04:00|355|On Motion to Suspend the Rules and Pass, as Amended: H R 2646 Helping Families in Mental Health Crisis Act of 2016|Helping Families in Mental Health Crisis Act of 2016|On Motion to Suspend the Rules and Pass, as Amended|Passed
h66-114.2016|passage|h|2016|2016-02-10T14:40:00-05:00|66|On Agreeing to the Resolution: H RES 609 Providing for consideration of the bill (H.R. 3442) Debt Management and Fiscal Responsibility Act, and providing for consideration of the bill (H.R. 3293) Scientific Research in the National Interest Act|Providing for consideration of the bill (H.R. 3442) Debt Management and Fiscal Responsibility Act, and providing for consideration of the bill (H.R. 3293) Scientific Research in the National Interest Act|On the Resolution|Passed
h420-114.2016|amendment|h|2016|2016-07-12T22:39:00-04:00|420|On Agreeing to the Amendment: Amendment 8 to H R 5538||On the Amendment|Failed
h55-114.2016|procedural|h|2016|2016-02-03T13:52:00-05:00|55|On Ordering the Previous Question: H RES 595 Providing for consideration of H.R. 1675, the Encouraging Employee Ownership Act of 2015, and providing for consideration of H.R. 766, the Financial Institution Customer Protection Act of 2015|Providing for consideration of H.R. 1675, the Encouraging Employee Ownership Act of 2015, and providing for consideration of H.R. 766, the Financial Institution Customer Protection Act of 2015|On Ordering the Previous Question|Passed
h606-114.2016|passage-suspension|h|2016|2016-12-06T16:46:00-05:00|606|On Motion to Suspend the Rules and Pass: H R 6416 Jeff Miller and Richard Blumenthal Veterans Health Care and Benefits Improvement Act of 2016|Jeff Miller and Richard Blumenthal Veterans Health Care and Benefits Improvement Act of 2016|On Motion to Suspend the Rules and Pass|Passed
h354-114.2016|passage-suspension|h|2016|2016-07-06T16:05:00-04:00|354|On Motion to Suspend the Rules and Pass: S 1252 Global Food Security Act of 2016.|Global Food Security Act of 2016.|On Motion to Suspend the Rules and Pass|Passed
s160-114.2016|cloture|s|2016|2016-12-09T22:00:00-05:00|160|Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2028|On the Cloture Motion H.R. 2028|On the Cloture Motion|Cloture Motion Agreed to
h147-114.2016|amendment|h|2016|2016-04-14T15:45:00-04:00|147|On Agreeing to the Amendment: Amendment 1 to H R 3791||On the Amendment|Failed
h71-114.2016|amendment|h|2016|2016-02-11T16:05:00-05:00|71|On Agreeing to the Amendment: Amendment 4 to H R 3442||On the Amendment|Failed
h280-114.2016|amendment|h|2016|2016-06-08T16:47:00-04:00|280|On Agreeing to the Amendment: Amendment 6 to H R 4775||On the Amendment|Failed
h460-114.2016|amendment|h|2016|2016-07-13T22:03:00-04:00|460|On Agreeing to the Amendment: Amendment 75 to H R 5538||On the Amendment|Agreed to
h126-114.2016|passage-suspension|h|2016|2016-03-16T13:35:00-04:00|126|On Motion to Suspend the Rules and Pass: H R 4434 To extend the deadline for commencement of construction of a hydroelectric project|To extend the deadline for commencement of construction of a hydroelectric project|On Motion to Suspend the Rules and Pass|Passed
h371-114.2016|amendment|h|2016|2016-07-06T23:19:00-04:00|371|On Agreeing to the Amendment: Amendment 15 to H R 5485||On the Amendment|Agreed to
h559-114.2016|procedural|h|2016|2016-09-27T14:22:00-04:00|559|On Ordering the Previous Question: H RES 893 Providing for consideration of H.R. 954, the CO-OP Consumer Protection Act of 2016|Providing for consideration of H.R. 954, the CO-OP Consumer Protection Act of 2016|On Ordering the Previous Question|Passed
h124-114.2016|passage|h|2016|2016-03-16T13:22:00-04:00|124|On Passage: H R 4596 Small Business Broadband Deployment Act|Small Business Broadband Deployment Act|On Passage of the Bill|Passed
h409-114.2016|passage|h|2016|2016-07-12T15:36:00-04:00|409|On Agreeing to the Resolution: H RES 819 Providing for consideration of H.R. 4992, the United States Financial System Protection Act of 2016; H.R. 5119, the No 2H2O from Iran Act; and H.R. 5631, the Iran Accountability Act of 2016|Providing for consideration of H.R. 4992, the United States Financial System Protection Act of 2016; H.R. 5119, the No 2H2O from Iran Act; and H.R. 5631, the Iran Accountability Act of 2016|On the Resolution|Passed
h121-114.2016|amendment|h|2016|2016-03-15T16:08:00-04:00|121|On Agreeing to the Amendment: Amendment 5 to H R 3797||On the Amendment|Failed
s15-114.2016|amendment|s|2016|2016-02-02T16:23:00-05:00|15|On the Amendment S.Amdt. 3125 to S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|Whitehouse Amdt. No. 3125|On the Amendment|Amendment Rejected
h150-114.2016|amendment|h|2016|2016-04-15T10:56:00-04:00|150|On Agreeing to the Amendment: Amendment 1 to H R 2666||On the Amendment|Failed
s38-114.2016|passage|s|2016|2016-03-17T13:43:00-04:00|38|On the Resolution S.Res. 377|S. Res. 377|On the Resolution|Resolution Agreed to
h538-114.2016|passage-suspension|h|2016|2016-09-21T18:32:00-04:00|538|On Motion to Suspend the Rules and Pass: H R 6007 To amend title 49, United States Code, to include consideration of certain impacts on commercial space launch and reentry activities in a navigable airspace analysis, and for other purposes|To amend title 49, United States Code, to include consideration of certain impacts on commercial space launch and reentry activities in a navigable airspace analysis, and for other purposes|On Motion to Suspend the Rules and Pass|Passed
s21-114.2016|cloture|s|2016|2016-02-11T10:35:00-05:00|21|Motion to Invoke Cloture on the Conference Report to Accompany H.R. 644|On the Cloture Motion H.R. 644|On the Cloture Motion|Cloture Motion Agreed to
h29-114.2016|amendment|h|2016|2016-01-08T12:25:00-05:00|29|On Agreeing to the Amendment: Amendment 8 to H R 1927||On the Amendment|Failed
h230-114.2016|passage-suspension|h|2016|2016-05-23T19:04:00-04:00|230|On Motion to Suspend the Rules and Pass, as Amended: H R 3998 Securing Access to Networks in Disasters Act|Securing Access to Networks in Disasters Act|On Motion to Suspend the Rules and Pass, as Amended|Passed
h410-114.2016|passage-suspension|h|2016|2016-07-12T15:42:00-04:00|410|On Motion to Suspend the Rules and Pass: H R 5658 TALENT Act of 2016|TALENT Act of 2016|On Motion to Suspend the Rules and Pass|Passed
s52-114.2016|amendment|s|2016|2016-04-19T17:48:00-04:00|52|On the Amendment S.Amdt. 3312 to S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|Udall Amdt. No. 3312|On the Amendment|Amendment Rejected
s12-114.2016|amendment|s|2016|2016-02-02T15:21:00-05:00|12|On the Amendment S.Amdt. 3030 to S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|Barrasso Amdt. No. 3030|On the Amendment|Amendment Rejected
h474-114.2016|amendment|h|2016|2016-07-14T13:30:00-04:00|474|On Agreeing to the Amendment: Amendment 92 to H R 5538||On the Amendment|Failed
h430-114.2016|amendment|h|2016|2016-07-12T23:11:00-04:00|430|On Agreeing to the Amendment: Amendment 25 to H R 5538||On the Amendment|Failed
h533-114.2016|amendment|h|2016|2016-09-21T17:46:00-04:00|533|On Agreeing to the Amendment: Amendment 2 to H R 3438||On the Amendment|Failed
h389-114.2016|amendment|h|2016|2016-07-07T20:23:00-04:00|389|On Agreeing to the Amendment: Amendment 33 to H R 5485||On the Amendment|Agreed to
s59-114.2016|amendment|s|2016|2016-04-21T13:44:00-04:00|59|On the Amendment S.Amdt. 3833 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)|Franken Amdt. No. 3833|On the Amendment|Amendment Agreed to
s5-114.2016|cloture|s|2016|2016-01-21T10:29:00-05:00|5|Motion to Invoke Cloture on the Veto Message to Accompany S.J. Res. 22|On the Cloture Motion S.J.Res. 22|On the Cloture Motion|Cloture Motion Rejected
h198-114.2016|procedural|h|2016|2016-05-17T14:45:00-04:00|198|On Motion to Instruct Conferees: S 524 Comprehensive Addiction and Recovery Act of 2016|Comprehensive Addiction and Recovery Act of 2016|On Motion to Instruct Conferees|Failed
h306-114.2016|amendment|h|2016|2016-06-16T11:58:00-04:00|306|On Agreeing to the Amendment: Amendment 2 to H R 5293||On the Amendment|Failed
h505-114.2016|procedural|h|2016|2016-09-14T14:03:00-04:00|505|On Ordering the Previous Question: H RES 863 Providing for consideration of the bill (H.R. 5351) to prohibit the transfer of any individual detained at United States Naval Station, Guantanamo Bay, Cuba, and providing for consideration of the bill (H.R. 5226) Regulatory Integrity Act|Providing for consideration of the bill (H.R. 5351) to prohibit the transfer of any individual detained at United States Naval Station, Guantanamo Bay, Cuba, and providing for consideration of the bill (H.R. 5226) Regulatory Integrity Act|On Ordering the Previous Question|Passed
h484-114.2016|amendment|h|2016|2016-09-07T16:03:00-04:00|484|On Agreeing to the Amendment: Amendment 2 to H R 5063||On the Amendment|Failed
s37-114.2016|cloture|s|2016|2016-03-16T11:50:00-04:00|37|Motion to Invoke Cloture on the Motion to Concur in the House Amendment with an Amendment|On the Cloture Motion S. 764|On the Cloture Motion|Cloture Motion Rejected
h322-114.2016|amendment|h|2016|2016-06-16T12:52:00-04:00|322|On Agreeing to the Amendment: Amendment 31 to H R 5293||On the Amendment|Agreed to
h187-114.2016|passage|h|2016|2016-05-12T16:11:00-04:00|187|On Passage: H R 5046 Comprehensive Opioid Abuse Reduction Act of 2016|Comprehensive Opioid Abuse Reduction Act of 2016|On Passage of the Bill|Passed
h506-114.2016|passage|h|2016|2016-09-14T14:10:00-04:00|506|On Agreeing to the Resolution: H RES 863 Providing for consideration of the bill (H.R. 5351) to prohibit the transfer of any individual detained at United States Naval Station, Guantanamo Bay, Cuba, and providing for consideration of the bill (H.R. 5226) Regulatory Integrity Act|Providing for consideration of the bill (H.R. 5351) to prohibit the transfer of any individual detained at United States Naval Station, Guantanamo Bay, Cuba, and providing for consideration of the bill (H.R. 5226) Regulatory Integrity Act|On the Resolution|Passed
h67-114.2016|passage-suspension|h|2016|2016-02-10T14:47:00-05:00|67|On Motion to Suspend the Rules and Pass, as Amended: H R 4470 Safe Drinking Water Act Improved Compliance Awareness Act|Safe Drinking Water Act Improved Compliance Awareness Act|On Motion to Suspend the Rules and Pass, as Amended|Passed
h130-114.2016|passage-suspension|h|2016|2016-03-21T18:50:00-04:00|130|On Motion to Suspend the Rules and Pass, as Amended: H R 4314 Counterterrorism Screening and Assistance Act of 2016|Counterterrorism Screening and Assistance Act of 2016|On Motion to Suspend the Rules and Pass, as Amended|Passed
h182-114.2016|procedural|h|2016|2016-05-11T13:28:00-04:00|182|On Ordering the Previous Question: H RES 720 Providing for consideration of H.R. 4641, to provide for the establishment of an inter-agency task force to review, modify, and update best practices for pain management and prescribing pain medication, and for other purposes; and H.R. 5046, the Comprehensive Opioid Abuse Reduction Act of 2016|Providing for consideration of H.R. 4641, to provide for the establishment of an inter-agency task force to review, modify, and update best practices for pain management and prescribing pain medication, and for other purposes; and H.R. 5046, the Comprehensive Opioid Abuse Reduction Act of 2016|On Ordering the Previous Question|Passed
h526-114.2016|procedural|h|2016|2016-09-21T14:26:00-04:00|526|On Ordering the Previous Question: H RES 876 Providing for consideration of H.R. 5461, the Iranian Leadership Asset Transparency Act|Providing for consideration of H.R. 5461, the Iranian Leadership Asset Transparency Act|On Ordering the Previous Question|Passed
s118-114.2016|nomination|s|2016|2016-07-06T14:48:00-04:00|118|On the Nomination PN575: Brian R. Martinotti, of New Jersey, to be United States District Judge for the District of New Jersey|Confirmation Brian R. Martinotti, of New Jersey, to be United States District Judge|On the Nomination|Nomination Confirmed
h295-114.2016|passage|h|2016|2016-06-10T12:50:00-04:00|295|On Agreeing to the Resolution: H CON RES 89 Expressing the sense of Congress that a carbon tax would be detrimental to the United States economy|Expressing the sense of Congress that a carbon tax would be detrimental to the United States economy|On the Resolution|Passed
s49-114.2016|amendment|s|2016|2016-04-19T16:48:00-04:00|49|On the Amendment S.Amdt. 3202 to S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|Isakson Amdt. No. 3202|On the Amendment|Amendment Agreed to
h350-114.2016|passage-suspension|h|2016|2016-07-05T19:41:00-04:00|350|On Motion to Suspend the Rules and Pass, as Amended: H R 4855 Fix Crowdfunding Act|Fix Crowdfunding Act|On Motion to Suspend the Rules and Pass, as Amended|Passed
h239-114.2016|procedural|h|2016|2016-05-25T13:36:00-04:00|239|On Ordering the Previous Question: H RES 744 Providing for consideration of S. 2012, the Energy Policy Modernization Act of 2016; and providing for consideration of H.R. 5233, Clarifying Congressional Intent in Providing for DC Home Rule Act of 2016|Providing for consideration of S. 2012, the Energy Policy Modernization Act of 2016; and providing for consideration of H.R. 5233, Clarifying Congressional Intent in Providing for DC Home Rule Act of 2016|On Ordering the Previous Question|Passed
h527-114.2016|passage|h|2016|2016-09-21T14:33:00-04:00|527|On Agreeing to the Resolution: H RES 876 Providing for consideration of H.R. 5461, the Iranian Leadership Asset Transparency Act|Providing for consideration of H.R. 5461, the Iranian Leadership Asset Transparency Act|On the Resolution|Passed
h279-114.2016|amendment|h|2016|2016-06-08T16:44:00-04:00|279|On Agreeing to the Amendment: Amendment 5 to H R 4775||On the Amendment|Failed
h375-114.2016|procedural|h|2016|2016-07-06T23:57:00-04:00|375|On Motion to Table the Appeal of the Ruling of the Chair: H R 4361 Federal Information Systems Safeguards Act|Federal Information Systems Safeguards Act|On Motion to Table the Appeal of the Ruling of the Chair|Passed
h21-114.2016|procedural|h|2016|2016-01-07T17:16:00-05:00|21|On Ordering the Previous Question: H RES 581 Providing for consideration of the bill (H.R. 1927) to amend title 28, United States Code, to improve fairness in class action litigation.|Providing for consideration of the bill (H.R. 1927) to amend title 28, United States Code, to improve fairness in class action litigation.|On Ordering the Previous Question|Passed
h91-114.2016|passage|h|2016|2016-02-25T16:14:00-05:00|91|On Agreeing to the Resolution: H RES 619 Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes|Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes|On the Resolution|Passed
s103-114.2016|cloture|s|2016|2016-06-20T17:36:00-04:00|103|Motion to Invoke Cloture on Amdt. No. 4751|On the Cloture Motion S.Amdt. 4751 to S.Amdt. 4750 to H.R. 2578 (Commerce, Justice, Science, and Related Agencies Appropriations Act, 2016)|On the Cloture Motion|Cloture Motion Rejected
h68-114.2016|amendment|h|2016|2016-02-10T17:08:00-05:00|68|On Agreeing to the Amendment: Amendment 1 to H R 3293||On the Amendment|Failed
s83-114.2016|passage|s|2016|2016-05-23T17:40:00-04:00|83|On Passage of the Bill S. 2613|S. 2613 As Amended|On Passage of the Bill|Bill Passed
h544-114.2016|passage|h|2016|2016-09-22T17:02:00-04:00|544|On Passage: H R 5719 Empowering Employees through Stock Ownership Act|Empowering Employees through Stock Ownership Act|On Passage of the Bill|Passed
h341-114.2016|passage|h|2016|2016-06-23T02:53:00-04:00|341|On Agreeing to the Resolution: H RES 797||On the Resolution|Passed
h10-114.2016|amendment|h|2016|2016-01-07T15:53:00-05:00|10|On Agreeing to the Amendment: Amendment 6 to H R 712||On the Amendment|Failed
h461-114.2016|amendment|h|2016|2016-07-13T22:07:00-04:00|461|On Agreeing to the Amendment: Amendment 77 to H R 5538||On the Amendment|Agreed to
h562-114.2016|passage|h|2016|2016-09-27T14:44:00-04:00|562|On Agreeing to the Resolution: H RES 892 Providing for consideration of H.R. 5303, the Water Resources Development Act of 2016; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules|Providing for consideration of H.R. 5303, the Water Resources Development Act of 2016; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules|On the Resolution|Passed
h528-114.2016|passage-suspension|h|2016|2016-09-21T14:39:00-04:00|528|On Motion to Suspend the Rules and Pass, as Amended: H R 3957 Emergency Citrus Disease Response Act of 2016|Emergency Citrus Disease Response Act of 2016|On Motion to Suspend the Rules and Pass, as Amended|Passed
h313-114.2016|amendment|h|2016|2016-06-16T12:24:00-04:00|313|On Agreeing to the Amendment: Amendment 20 to H R 5293||On the Amendment|Failed
h100-114.2016|recommit|h|2016|2016-02-26T12:29:00-05:00|100|On Motion to Recommit with Instructions: H R 2406 Sportsmen’s Heritage and Recreational Enhancement Act of 2015|Sportsmen’s Heritage and Recreational Enhancement Act of 2015|On the Motion to Recommit|Failed
h291-114.2016|amendment|h|2016|2016-06-10T12:16:00-04:00|291|On Agreeing to the Amendment: Amendment 8 to H R 5325||On the Amendment|Failed
h621-114.2016|recommit|h|2016|2016-12-08T14:10:00-05:00|621|On Motion to Recommit with Instructions: S 612 To designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the “George P. Kazen Federal Building and United States Courthouse”|To designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the “George P. Kazen Federal Building and United States Courthouse”|On the Motion to Recommit|Failed
h604-114.2016|passage-suspension|h|2016|2016-12-06T16:30:00-05:00|604|On Motion to Suspend the Rules and Pass: H R 6394 Improving Broadband Access for Veterans Act of 2016|Improving Broadband Access for Veterans Act of 2016|On Motion to Suspend the Rules and Pass|Passed
s96-114.2016|cloture|s|2016|2016-06-09T11:53:00-04:00|96|Motion to Invoke Cloture on McCain Amdt. No. 4229|On the Cloture Motion S.Amdt. 4229 to S. 2943 (National Defense Authorization Act for Fiscal Year 2017)|On the Cloture Motion|Cloture Motion Rejected
s16-114.2016|cloture|s|2016|2016-02-04T11:32:00-05:00|16|Motion to Invoke Cloture on Murkowski Amdt No. 2953|On the Cloture Motion S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|On the Cloture Motion|Cloture Motion Rejected
s70-114.2016|amendment|s|2016|2016-05-11T17:00:00-04:00|70|On the Amendment S.Amdt. 3888 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)|Fischer Amdt. No. 3888|On the Amendment|Amendment Rejected
h318-114.2016|amendment|h|2016|2016-06-16T12:40:00-04:00|318|On Agreeing to the Amendment: Amendment 26 to H R 5293||On the Amendment|Failed
s55-114.2016|amendment|s|2016|2016-04-20T16:54:00-04:00|55|On the Amendment S.Amdt. 3802 to S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)|Schatz Amdt. No. 3802|On the Amendment|Amendment Agreed to
h128-114.2016|passage|h|2016|2016-03-17T10:50:00-04:00|128|On Agreeing to the Resolution: H RES 649 Providing for consideration of the resolution (H.Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States, et al. v. Texas, et al., No. 15-674|Providing for consideration of the resolution (H.Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States, et al. v. Texas, et al., No. 15-674|On the Resolution|Passed
h231-114.2016|procedural|h|2016|2016-05-24T14:16:00-04:00|231|On Ordering the Previous Question: H RES 743 Providing for consideration of the bill (H.R. 5055) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2017, and for other purposes|Providing for consideration of the bill (H.R. 5055) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2017, and for other purposes|On Ordering the Previous Question|Passed
s29-114.2016|procedural|s|2016|2016-03-02T15:05:00-05:00|29|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 3395)|Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 3395|On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 3395)|Motion Rejected
h383-114.2016|amendment|h|2016|2016-07-07T17:30:00-04:00|383|On Agreeing to the Amendment: Amendment 26 to H R 5485||On the Amendment|Agreed to
h591-114.2016|passage-suspension|h|2016|2016-11-30T13:40:00-05:00|591|On Motion to Suspend the Rules and Pass: H R 5047 To direct the Secretary of Veterans Affairs and the Secretary of Labor to provide information to veterans and members of the Armed Forces about articulation agreements between institutions of higher learning, and for other purposes|To direct the Secretary of Veterans Affairs and the Secretary of Labor to provide information to veterans and members of the Armed Forces about articulation agreements between institutions of higher learning, and for other purposes|On Motion to Suspend the Rules and Pass|Passed
h197-114.2016|passage|h|2016|2016-05-17T14:38:00-04:00|197|On Agreeing to the Resolution: H RES 732 Providing for consideration of the bill (H.R. 4909) to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes|Providing for consideration of the bill (H.R. 4909) to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes|On the Resolution|Passed
s25-114.2016|nomination|s|2016|2016-02-24T12:03:00-05:00|25|On the Nomination PN849: Robert McKinnon Califf, of South Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services|Confirmation Robert McKinnon Califf, of South Carolina, to be Commissioner of Food and Drugs|On the Nomination|Nomination Confirmed
h455-114.2016|amendment|h|2016|2016-07-13T21:47:00-04:00|455|On Agreeing to the Amendment: Amendment 65 to H R 5538||On the Amendment|Failed
h542-114.2016|procedural|h|2016|2016-09-22T16:48:00-04:00|542|On Ordering the Previous Question: H RES 879 Providing for consideration of H.R. 5931, Prohibiting Future Ransom Payments to Iran Act|Providing for consideration of H.R. 5931, Prohibiting Future Ransom Payments to Iran Act|On Ordering the Previous Question|Passed
s135-114.2016|cloture|s|2016|2016-09-06T17:32:00-04:00|135|Motion to Invoke Cloture on the Conference Report to Accompany H.R. 2577|On the Cloture Motion H.R. 2577|On the Cloture Motion|Cloture Motion Rejected
h491-114.2016|passage-suspension|h|2016|2016-09-08T14:19:00-04:00|491|On Motion to Suspend the Rules and Agree: H RES 660 Expressing the sense of the House of Representatives to support the territorial intergrity of Georgia|Expressing the sense of the House of Representatives to support the territorial intergrity of Georgia|On Motion to Suspend the Rules and Agree|Passed
h367-114.2016|amendment|h|2016|2016-07-06T23:08:00-04:00|367|On Agreeing to the Amendment: Amendment 11 to H R 5485||On the Amendment|Failed
s129-114.2016|passage|s|2016|2016-07-13T18:20:00-04:00|129|On the Conference Report S. 524|Conference Report to Accompany S. 524|On the Conference Report|Conference Report Agreed to
h602-114.2016|passage-suspension|h|2016|2016-12-05T19:02:00-05:00|602|On Motion to Suspend the Rules and Pass: H R 6427 Creating Financial Prosperity for Businesses and Investors Act|Creating Financial Prosperity for Businesses and Investors Act|On Motion to Suspend the Rules and Pass|Passed
h261-114.2016|amendment|h|2016|2016-05-25T23:02:00-04:00|261|On Agreeing to the Amendment: Amendment 65 to H R 5055||On the Amendment|Failed
h142-114.2016|passage|h|2016|2016-04-13T13:59:00-04:00|142|On Agreeing to the Resolution: H RES 672 Providing for consideration of the bill (H.R. 2666) to prohibit the Federal Communications Commission from regulating the rates charged for broadband Internet access service|Providing for consideration of the bill (H.R. 2666) to prohibit the Federal Communications Commission from regulating the rates charged for broadband Internet access service|On the Resolution|Passed
h173-114.2016|procedural|h|2016|2016-04-28T13:23:00-04:00|173|On Ordering the Previous Question: H RES 706 Providing for consideration of H.R. 4901, the Scholarships for Opportunity and Results Reauthorization Act; and providing for consideration of H. J. Res. 88, disapproving the rule submitted by the Department of Labor relating to the definition of the term “Fiduciary”|Providing for consideration of H.R. 4901, the Scholarships for Opportunity and Results Reauthorization Act; and providing for consideration of H. J. Res. 88, disapproving the rule submitted by the Department of Labor relating to the definition of the term “Fiduciary”|On Ordering the Previous Question|Passed
h78-114.2016|passage|h|2016|2016-02-11T16:55:00-05:00|78|On Agreeing to the Resolution: H RES 611 Providing for consideration of H.R. 2017, the Common Sense Nutrition Disclosure Act of 2015; and providing for proceedings during the period from February 15, 2016, through February 22, 2016|Providing for consideration of H.R. 2017, the Common Sense Nutrition Disclosure Act of 2015; and providing for proceedings during the period from February 15, 2016, through February 22, 2016|On the Resolution|Passed
s50-114.2016|amendment|s|2016|2016-04-19T17:12:00-04:00|50|On the Amendment S.Amdt. 3210 to S.Amdt. 2953 to S. 2012 (Energy Policy Modernization Act of 2015)|Lankford Amdt. No. 3210|On the Amendment|Amendment Rejected
s145-114.2016|procedural|s|2016|2016-09-21T14:45:00-04:00|145|On the Motion to Table S.J.Res. 39|Motion to Table the Motion to Discharge S.J.Res. 39|On the Motion to Table S.J.Res. 39|Motion to Table Agreed to
h477-114.2016|passage|h|2016|2016-07-14T13:50:00-04:00|477|On Passage: H R 5538 Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes|Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes|On Passage of the Bill|Passed
h349-114.2016|passage-suspension|h|2016|2016-07-05T19:33:00-04:00|349|On Motion to Suspend the Rules and Pass, as Amended: H R 4854 Supporting America’s Innovators Act of 2016|Supporting America’s Innovators Act of 2016|On Motion to Suspend the Rules and Pass, as Amended|Passed
h299-114.2016|procedural|h|2016|2016-06-14T13:37:00-04:00|299|On Ordering the Previous Question: H RES 778 Providing for consideration of the bill (H.R. 5053) Preventing IRS Abuse and Protecting Free Speech Act; and providing for consideration of the bill (H.R. 5293) making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes|Providing for consideration of the bill (H.R. 5053) Preventing IRS Abuse and Protecting Free Speech Act; and providing for consideration of the bill (H.R. 5293) making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes|On Ordering the Previous Question|Passed
s113-114.2016|cloture|s|2016|2016-06-29T10:31:00-04:00|113|Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 2328|On the Cloture Motion S. 2328|On the Cloture Motion|Cloture Motion Agreed to
s66-114.2016|cloture|s|2016|2016-05-09T17:31:00-04:00|66|Motion to Invoke Cloture on Amdt. No. 3801 to H.R. 2028|On the Cloture Motion S.Amdt. 3801 to H.R. 2028 (Energy and Water Development and Related Agencies Appropriations Act, 2016)|On the Cloture Motion|Cloture Motion Rejected
h377-114.2016|amendment|h|2016|2016-07-07T17:11:00-04:00|377|On Agreeing to the Amendment: Amendment 17 to H R 5485||On the Amendment|Failed
s157-114.2016|passage|s|2016|2016-12-07T14:00:00-05:00|157|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34)|Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34|On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34)|Motion Agreed to
h240-114.2016|passage|h|2016|2016-05-25T13:42:00-04:00|240|On Agreeing to the Resolution: H RES 744 Providing for consideration of S. 2012, the Energy Policy Modernization Act of 2016; and providing for consideration of H.R. 5233, Clarifying Congressional Intent in Providing for DC Home Rule Act of 2016|Providing for consideration of S. 2012, the Energy Policy Modernization Act of 2016; and providing for consideration of H.R. 5233, Clarifying Congressional Intent in Providing for DC Home Rule Act of 2016|On the Resolution|Passed
s151-114.2016|passage|s|2016|2016-09-28T15:00:00-04:00|151|On Passage of the Bill H.R. 5325|H.R. 5325 As Amended|On Passage of the Bill|Bill Passed
h32-114.2016|recommit|h|2016|2016-01-08T12:47:00-05:00|32|On Motion to Recommit with Instructions: H R 1927 To amend title 28, United States Code, to improve fairness in class action litigation|To amend title 28, United States Code, to improve fairness in class action litigation|On the Motion to Recommit|Failed
s128-114.2016|nomination|s|2016|2016-07-13T14:29:00-04:00|128|On the Nomination PN1180: Carla D. Hayden, of Maryland, to be Librarian of Congress for a term of ten years|Confirmation: Carla D. Hayden, of Maryland, to be Librarian of Congress|On the Nomination|Nomination Confirmed
h298-114.2016|passage-suspension|h|2016|2016-06-13T19:02:00-04:00|298|On Motion to Suspend the Rules and Pass, as Amended: H R 5312 Networking and Information Technology Research and Development Modernization Act|Networking and Information Technology Research and Development Modernization Act|On Motion to Suspend the Rules and Pass, as Amended|Passed
