C000509|402645||Newton|Nash|Clements|1837-12-23|M|
C000539|402672||Hiester||Clymer|1827-11-03|M|
C000593|402722||Alexander|Hamilton|Coffroth|1828-05-18|M|
C000681|402807||Roscoe||Conkling|1829-10-30|M|
C000824|402942||Calvin||Cowgill|1819-01-07|M|
D000003|403147||Rollin|Mallory|Daggett|1831-02-22|M|
D000105|403241||Horace||Davis|1831-03-16|M|
D000123|403258||Joseph|Jonathan|Davis|1828-04-13|M|
D000204|403309||Gilbert||De La Matyr|1825-07-08|M|
D000305|403427||Samuel|Bernard|Dick|1836-10-26|M|
D000311|403432||Henry|Luther|Dickey|1832-10-29|M|
D000470|403580||Stephen|Wheeler|Downey|1839-07-25|M|
E000097|403788||Edwin||Einstein|1842-11-18|M|
E000100|403791||Joseph|Barton|Elam|1821-06-12|M|
E000280|403960||Thomas||Ewing|1829-08-07|M|
F000020|403982||James|Thompson|Farley|1829-08-06|M|
F000028|403990||Evarts|Worcester|Farr|1840-10-10|M|
F000070|404028||William|Harrell|Felton|1823-06-19|M|
F000079|404037||John|William|Ferdon|1826-12-13|M|
F000108|404065||Walbridge|Abner|Field|1833-04-26|M|
F000132|404087||Ebenezer|Byron|Finley|1833-07-31|M|
F000285|404235||Albert|Palaska|Forsythe|1830-05-24|M|
F000288|404238||Greenbury|Lafayette|Fort|1825-10-17|M|
G000203|404567||Edward|Hooker|Gillette|1840-10-01|M|
G000277|404639||John||Goode|1829-05-27|M|
G000492|404837||James|Black|Groome|1838-04-04|M|
H000247|405125||John|Thomas|Harris|1823-05-08|M|
H000391|405259||Philip|Cornelius|Hayes|1833-02-03|M|
H000497|405360||Eli|Jones|Henkle|1828-11-24|M|
H000504|405367||Daniel|Maynadier|Henry|1823-02-19|M|
H000603|405464||Nathaniel|Peter|Hill|1832-02-18|M|
H000805|405654||Abraham|Jonathan|Hostetler|1818-11-22|M|
H000822|405669||George|Smith|Houston|1811-01-17|M|
H000945|405790||Noble|Andrew|Hull|1827-03-11|M|
J000044|405949||Amaziah|Bailey|James|1812-07-01|M|
J000192|406087||Joseph|Eggleston|Johnston|1807-02-03|M|
J000204|406099||Benjamin|Franklin|Jonas|1834-07-19|M|
K000179|406342||John|Weinland|Killinger|1824-09-18|M|
K000185|406347||William||Kimmel|1812-08-15|M|
K000251|406410||William|Hodges|Kitchin|1837-12-22|M|
L000149|406654||Alfred|Morrison|Lay|1836-05-20|M|
L000272|406772||Burwell|Boykin|Lewis|1838-07-07|M|
L000445|406936||George|Bailey|Loring|1817-11-08|M|
L000452|406942||William||Lounsbery|1831-12-25|M|
M000075|407103||Thomas|Jefferson|Majors|1841-06-25|M|
M000169|407191||Benjamin|Franklin|Martin|1828-10-02|M|
M000190|407211||Joseph|John|Martin|1833-11-21|M|
M000453|407452||Jonas|Hartzell|McGowan|1837-04-02|M|
M000561|407553||John|A.|McMahon|1833-02-19|M|
M000857|407831||James||Monroe|1821-07-18|M|
M001133|408095||William|Ralph|Myers|1836-06-12|M|
N000060|408148||Jeptha|Dudley|New|1830-11-28|M|
N000061|408149||John|Stoughton|Newberry|1826-11-18|M|
O000011|408262||James||O’Brien|1841-03-13|M|
O000099|408308||Daniel||O’Reilly|1838-06-03|M|
O000119|408374||James|H.|Osmer|1832-01-23|M|
O000124|408377||Mariano|Sabino|Otero|1844-08-29|M|
O000145|408396||Edward||Overton|1836-02-04|M|
P000203|408606||George|Hunt|Pendleton|1825-07-19|M|
P000248|408651||Henry||Persons|1834-01-30|M|
P000304|408704||John|Finis|Philips|1834-12-31|M|
P000336|408733||Ray|Vaughn|Pierce|1840-08-06|M|
P000400|408793||Henry||Poehler|1833-08-22|M|
P000525|408909||Hiram||Price|1814-01-10|M|
R000234|409210||James|Buchanan|Richmond|1842-02-27|M|
R000463|409425||Gideon|Frank|Rothwell|1836-04-24|M|
R000523|409481||Daniel|Lindsay|Russell|1845-08-07|M|
R000564|409520||John|Walker|Ryon|1825-03-04|M|
S000022|409541||William|James|Samford|1844-09-16|M|
S000060|409573||William|Fletcher|Sapp|1824-11-20|M|
S000092|409604||Samuel|Locke|Sawyer|1813-11-27|M|
S000129|409637||Gustave||Schleicher|1823-11-19|M|
S000362|412130||James||Shields||M|
S000476|409965||James|Harvey|Slater|1826-12-28|M|
S000484|409972||William|Ferguson|Slemons|1830-03-15|M|
S000549|410031||Hezekiah|Bradley|Smith|1816-07-24|M|
S000631|410105||William|Ephraim|Smith|1829-03-14|M|
S000808|410274||John|Henry|Starin|1825-08-27|M|
S000838|410302||Walter|Leak|Steele|1823-04-18|M|
S000889|410350||Adlai|Ewing|Stevenson|1835-10-23|M|
S000959|410418||John|Wesley|Stone|1838-07-18|M|
T000428|410996||Thomas||Turner|1821-09-10|M|
V000117|411171||Charles|Henry|Voorhis|1833-03-13|M|
W000004|411183||James|Richard|Waddill|1842-11-22|M|
W000057|411236||James|David|Walker|1830-12-13|M|
W000282|411447||Erastus||Wells|1823-12-02|M|
W000373|411534||Harry||White|1834-01-12|M|
W000399|411559||John||Whiteaker|1820-05-04|M|
W000522|411679||John|Stuart|Williams|1818-07-10|M|
W000761|411910||Hendrick|Bradley|Wright|1808-04-24|M|
Y000016|411950||Jesse|Johnson|Yeates|1829-05-29|M|
Y000019|411953||Seth|Hartman|Yocum|1834-08-02|M|
G000063|404436||James|Abram|Garfield|1831-11-19|M|
W000629|411783||William||Windom|1827-05-10|M|
A000066|400726||George||Ainslie|1838-10-30|M|
A000086|400745||William||Aldrich|1820-01-19|M|
A000147|400803||Thomas||Allen|1813-08-29|M|
A000278|400918||Robert|Franklin|Armfield|1829-07-09|M|
A000325|400973||Gibson||Atherton|1831-01-19|M|
A000327|400976||John|DeWitt Clinton|Atkins|1825-06-04|M|
B000253|401247||Thomas|Francis|Bayard|1828-10-29|M|
B000415|401402||Campbell|Polson|Berry|1834-11-07|M|
B000497|401477||George|Robison|Black|1835-03-24|M|
B000705|401667||Selwyn|Zadock|Bowman|1840-05-11|M|
B000831|401788||James|Frankland|Briggs|1827-10-23|M|
B001141|402084||Joseph|Henry|Burrows|1840-05-15|M|
C000036|402197||John|William|Caldwell|1837-01-15|M|
C000064|402222||Angus||Cameron|1826-07-04|M|
C000072|402229||John|Henry|Camp|1840-04-04|M|
C000119|402270||George|Quayle|Cannon|1827-01-11|M|
C000166|402314||Cyrus|Clay|Carpenter|1829-11-24|M|
C000307|402449||Andrew|Grant|Chapman|1839-01-17|M|
C000442|402580||John|Bullock|Clark|1831-01-14|M|
C000623|402752||Walpole|Gillespie|Colerick|1845-08-01|M|
C000678|402804||Omar|Dwight|Conger|1818-04-01|M|
C000724|402846||Philip||Cook|1817-07-30|M|
C000783|402903||Thomas||Cornell|1814-01-27|M|
C000881|402993||William|Wallace|Crapo|1830-05-16|M|
C000885|402997||Jordan|Edgar|Cravens|1830-11-07|M|
C000945|403057||Richard||Crowley|1836-12-14|M|
D000062|403201||Chester|Bidwell|Darrall|1842-06-24|M|
D000149|403282||Rufus||Dawes|1838-07-04|M|
D000224|403316||Mark|Lindsey|De Motte|1832-12-28|M|
D000188|403349||Nathaniel|Cobb|Deering|1827-09-02|M|
D000297|403420||John|Frederick|Dezendorf|1834-08-10|M|
D000479|403588||Charles|Taylor|Doxey|1841-07-13|M|
D000520|403630||Philip|Henry|Dugro|1855-10-03|M|
D000580|403683||Jeremiah|Wilbur|Dwight|1819-04-17|M|
E000046|403741||Alonzo|Jay|Edgerton|1827-06-07|M|
E000207|403894||Russell||Errett|1817-11-10|M|
F000002|403964||James|Graham|Fair|1831-12-03|M|
F000039|404000||Sewall|Spaulding|Farwell|1834-04-26|M|
F000134|404089||Jesse|Johnson|Finley|1812-11-18|M|
F000148|404103||Horatio|Gates|Fisher|1838-04-21|M|
F000266|404217||Nicholas||Ford|1833-06-21|M|
F000393|404335||Richard|Graham|Frost|1851-12-29|M|
F000402|404344||Abram||Fulkerson|1834-05-13|M|
G000249|404611||William||Godshalk|1817-10-25|M|
G000527|404872||Thomas|Montague|Gunter|1826-09-18|M|
H000057|404942||Joshua|Gilman|Hall|1828-11-05|M|
H000129|405011||John||Hammond|1827-08-17|M|
H000183|405064||Augustus|Albert|Hardenbergh|1830-05-18|M|
H000233|405111||Benjamin|Winslow|Harris|1823-11-10|M|
H000240|405118||Henry|Schenck|Harris|1850-12-27|M|
H000364|405233||Robert|Moffett Allison|Hawk|1839-04-23|M|
H000417|405283||Ira|Sherwin|Hazeltine|1821-07-13|M|
H000418|405284||George|Cochrane|Hazelton|1832-01-03|M|
H000451|405316||William||Heilman|1824-10-11|M|
H000596|405458||John||Hill|1821-06-10|M|
H000696|405549||John|Blair|Hoge|1825-02-02|M|
H000819|405666||John|Ford|House|1827-01-09|M|
H000894|405740||Jay|Abel|Hubbell|1829-09-15|M|
H000896|405742||Orlando||Hubbs|1840-02-18|M|
H000952|405796||Herman|Leon|Humphrey|1830-03-14|M|
J000014|405921||Howell|Edmunds|Jackson|1832-04-08|M|
J000035|405940||Ferris||Jacobs|1836-03-20|M|
J000042|405947||Cornelius|Comegys|Jadwin|1835-03-27|M|
J000214|406109||Charles|William|Jones|1834-12-24|M|
J000223|406117||George|Washington|Jones|1828-09-05|M|
J000247|406140||Phineas||Jones|1819-04-18|M|
J000271|406163||Joseph||Jorgensen|1844-02-11|M|
J000275|406167||Charles|Herbert|Joyce|1830-01-30|M|
K000272|406429||Robert||Klotz|1819-10-27|M|
K000290|406446||James|Proctor|Knott|1830-08-29|M|
L000013|406523||George|Washington|Ladd|1818-09-28|M|
L000092|406600||Elbridge|Gerry|Lapham|1814-10-18|M|
L000210|406713||John|Peter|Leedom|1847-12-20|M|
L000286|406784||John|Henry|Lewis|1830-07-21|M|
L000328|406821||Stephen|Decatur|Lindsey|1828-03-03|M|
L000441|406932||Henry|William|Lord|1821-03-08|M|
L000474|406963||William|Manning|Lowe|1842-06-12|M|
L000533|407017||John|Roy|Lynch|1847-09-10|M|
M000067|407095||William||Mahone|1826-12-01|M|
M000178|407200||Edward|Livingston|Martin|1837-03-29|M|
M000222|407240||Joseph||Mason|1828-03-30|M|
M000265|407283||Samuel|Bell|Maxey|1825-03-30|M|
M000358|407364||Anson|George|McCook|1835-10-10|M|
M000407|407407||James|Wilson|McDill|1834-03-04|M|
M000505|407500||James|Andrew|McKenzie|1840-08-01|M|
M000537|407529||Robert|Milligan|McLane|1815-06-23|M|
M000548|407540||James|Henry|McLean|1829-08-13|M|
M000570|407561||Samuel|James Renwick|McMillan|1826-02-22|M|
M000740|407717||John|Franklin|Miller|1831-11-21|M|
M000760|407738||Warner||Miller|1838-08-12|M|
M000819|407794||John|Inscho|Mitchell|1838-07-28|M|
M000924|407895||William|Robert|Moore|1830-03-28|M|
M001018|407985||Levi|Parsons|Morton|1824-05-16|M|
M001030|407997||James||Mosgrove|1821-06-14|M|
M001080|408045||Thompson|Henry|Murch|1838-03-29|M|
N000012|408106||Henry|Safford|Neal|1828-08-25|M|
N000126|408210||Michael|Nicholas|Nolan|1833-05-04|M|
N000134|408218||Amasa||Norcross|1824-01-26|M|
O000031|408279||Michael|Patrick|O’Connor|1831-09-29|M|
O000106|408363||Godlove|Stein|Orth|1817-04-22|M|
P000003|408415||Romualdo||Pacheco|1831-10-31|M|
P000017|408428||Horace|Francis|Page|1833-10-20|M|
P000191|408595||Robert|Bruce Fraser|Peirce|1843-02-17|M|
P000295|408695||James||Phelps|1822-01-12|M|
P000318|408717||Elijah|Conner|Phister|1822-10-08|M|
P000476|408861||Thaddeus|Coleman|Pound|1833-12-06|M|
P000512|408897||Cyrus|Dan|Prescott|1836-08-15|M|
R000199|409175||John|Birchard|Rice|1832-06-23|M|
R000203|409179||Theron|Moses|Rice|1829-09-21|M|
R000208|409184||John|Tyler|Rich|1841-04-23|M|
R000219|409195||David|Plunket|Richardson|1833-05-28|M|
R000225|409201||John|Smythe|Richardson|1828-02-29|M|
R000274|409248||James|Monroe|Ritchie|1829-07-28|M|
R000330|409301||George|Maxwell|Robeson|1829-03-16|M|
R000452|409416||Miles||Ross|1827-04-30|M|
S000190|409695||Jonathan||Scoville|1830-07-14|M|
S000249|409751||Gustavus||Sessinghaus|1838-11-08|M|
S000273|409773||John|Williams|Shackelford|1844-11-16|M|
S000281|409780||William|Shadrack|Shallenberger|1839-11-24|M|
S000353|409849||John|Crocker|Sherwin|1838-02-08|M|
S000392|409886||Emanuel||Shultz|1819-07-25|M|
S000426|409920||Charles|Bryson|Simonton|1838-09-08|M|
S000444|409938||James|Washington|Singleton|1811-11-23|M|
S000528|410011||Dietrich|Conrad|Smith|1840-04-04|M|
S000571|410053||John|Hyatt|Smith|1824-04-10|M|
S000704|410175||William|Andrew Jackson|Sparks|1828-11-19|M|
S000706|410177||Oliver|Lyman|Spaulding|1833-08-02|M|
S000711|410181||Emory||Speer|1848-09-03|M|
S000854|410317||Alexander|Hamilton|Stephens|1812-02-11|M|
T000224|410803||William|George|Thompson|1830-01-17|M|
T000328|410899||Amos||Townsend||M|
T000449|411017||James|Manning|Tyler|1835-04-27|M|
U000018|411041||Jonathan|Taylor|Updegraff|1822-05-13|M|
U000028|411051||Christopher|Columbus|Upson|1829-10-17|M|
U000033|411055||Milton|George|Urner|1839-07-29|M|
V000010|411068||Henry||Van Aernam|1819-03-11|M|
V000067|411109||Charles|Henry|Van Wyck|1824-05-10|M|
W000066|411245||Robert|Jarvis Cochran|Walker|1838-10-20|M|
W000143|411317||William||Ward|1837-01-01|M|
W000234|411402||George|Washington|Webber|1825-11-25|M|
W000492|411649||Charles|Grandison|Williams|1829-10-18|M|
W000564|411720||Edwin||Willits|1830-04-24|M|
W000569|411724||Benjamin||Wilson|1825-04-30|M|
W000652|411806||Morgan|Ringland|Wise|1825-06-07|M|
W000690|411842||Benjamin||Wood|1820-10-13|M|
W000694|411846||Fernando||Wood|1812-06-14|M|
W000705|411857||Walter|Abbott|Wood|1815-10-23|M|
Y000054|411986||Thomas|Lowry|Young|1832-12-14|M|
B000184|401183||Middleton|Pope|Barrow|1839-08-01|M|
C000352|402491||George|Miles|Chilcott|1828-01-02|M|
A000090|400749||Armstead|Milton|Alexander|1834-05-26|M|
A000262|400900||Henry|Bowen|Anthony|1815-04-01|M|
B000033|401038||John|Holroyd|Bagley|1832-11-26|M|
B000171|401172||Samuel|Fleming|Barr|1829-06-15|M|
B000326|401318||James|Burns|Belford|1837-09-28|M|
B000485|401466||Horatio||Bisbee|1839-05-01|M|
B000686|401648||Thomas|Mead|Bowen|1835-10-26|M|
B000761|401720||Samuel|Myron|Brainerd|1842-11-13|M|
B000772|401731||John||Bratton|1831-03-07|M|
B000795|401752||Edward||Breitung|1831-11-10|M|
B000806|401763||Thomas|Hurley|Brents|1840-12-24|M|
B000809|401766||Francis|Beattie|Brewer|1820-10-08|M|
B000810|401767||John|Hart|Brewer|1844-03-29|M|
B000848|401805||James|Overton|Broadhead|1819-05-29|M|
B001003|401953||Hugh||Buchanan|1823-09-15|M|
B001031|401981||Aylett|Hawes|Buckner|1816-12-14|M|
B001034|401984||James|Herbert|Budd|1851-05-18|M|
C000048|402209||William|Henry|Calkins|1842-02-18|M|
C000237|402382||George|Williams|Cassidy|1836-04-25|M|
C000272|402415||James|Ronald|Chalmers|1831-01-12|M|
C000484|402622||James|Franklin|Clay|1840-10-29|M|
C000696|402821||Daniel|Ward|Connolly|1847-04-24|M|
C000711|402835||George|Leroy|Converse|1827-06-04|M|
C000719|402842||John|Calhoun|Cook|1846-12-26|M|
C000793|402913||John||Cosgrove|1839-09-12|M|
C000815|402933||George|Washington|Covington|1838-09-12|M|
C000855|402971||George|Henry|Craig|1845-12-25|M|
C000966|403077||William|Wirt|Culbertson|1835-09-22|M|
C000971|403082||William||Cullen|1826-03-04|M|
C001032|403139||Marsena|Edgar|Cutts|1833-05-22|M|
D000100|403236||George|Royal|Davis|1840-01-03|M|
D000124|403259||Lowndes|Henry|Davis|1836-12-13|M|
D000274|403409||Peter|Victor|Deuster|1831-02-13|M|
D000301|403423||George|Gibbs|Dibrell|1822-04-12|M|
D000442|403552||William||Dorsheimer|1832-02-05|M|
D000463|403573||Clement||Dowd|1832-08-27|M|
D000538|403645||William|Addison|Duncan|1836-02-02|M|
E000028|403723||William|Wallace|Eaton|1816-10-11|M|
E000126|403817||Mortimer|Fitzland|Elliott|1839-09-24|M|
E000134|403825||Ezekiel|John|Ellis|1840-10-15|M|
E000190|403878||William|Eastin|English|1850-11-03|M|
E000272|403951||John|Hamilton|Evins|1830-07-18|M|
F000089|404047||Thomas|Merrill|Ferrell|1844-06-20|M|
F000103|404060||William|Henry Frederick|Fiedler|1847-08-25|M|
F000127|404082||John|Frederick|Finerty|1846-09-10|M|
F000243|404197||John|Fassett|Follett|1831-02-18|M|
G000065|404438||Augustus|Hill|Garland|1832-06-11|M|
G000084|404456||George|Tankard|Garrison|1835-01-14|M|
G000128|404498||Melvin|Clark|George|1849-05-13|M|
G000229|404591||John|Raglan|Glascock|1845-08-25|M|
G000390|404740||Alexander||Graves|1844-08-25|M|
H000150|405032||John||Hancock|1824-10-24|M|
H000181|405062||Thomas||Hardeman|1825-01-12|M|
H000196|405077||John||Hardy|1835-09-19|M|
H000282|405156||Alphonso||Hart|1830-07-04|M|
H000316|405189||Dudley|Chase|Haskell|1842-03-23|M|
H000335|405205||Herschel|Harrison|Hatch|1837-02-17|M|
H000534|405396||Thomas|Hord|Herndon|1828-07-01|M|
H000553|405415||Goldsmith|Whitehouse|Hewitt|1834-02-14|M|
H000664|405519||Fetter|Schrier|Hoblitzell|1838-10-07|M|
H000751|405602||Hart|Benton|Holton|1835-10-13|M|
H000763|405613||Benjamin|Stephen|Hooper|1835-03-06|M|
H000775|405625||James|Herron|Hopkins|1832-11-03|M|
H000794|405643||Roswell|Gilbert|Horr|1830-11-26|M|
H000820|405667||Julius||Houseman|1832-12-08|M|
H000869|405716||Benjamin|Franklin|Howey|1828-03-17|M|
H000969|405813||Carleton||Hunt|1836-01-01|M|
H001002|405842||Frank|Hunt|Hurd|1840-12-25|M|
H001009|405849||Waldo||Hutchins|1822-09-30|M|
J000071|405975||Elza||Jeffords|1826-05-23|M|
J000213|406108||Burr|W.|Jones|1846-03-09|M|
J000268|406160||Isaac|M.|Jordan|1835-05-05|M|
K000018|406189||John|Adam|Kasson|1822-01-11|M|
K000069|406239||William|Pitt|Kellogg|1830-12-08|M|
L000009|406519||Edward|Samuel|Lacey|1835-11-26|M|
L000030|406540||Lucius|Quintus Cincinnatus|Lamar|1825-09-17|M|
L000034|406544||John|Edward|Lamb|1852-12-26|M|
L000134|406639||George|Van Eman|Lawrence|1818-11-13|M|
L000280|406778||Edward|Taylor|Lewis|1834-10-26|M|
L000513|406999||Tranquilino||Luna|1849-02-25|M|
L000529|407013||Theodore||Lyman|1833-08-23|M|
M000024|407052||Edmund|William McGregor|Mackey|1846-03-08|M|
M000050|407078||Martin||Maginnis|1841-10-27|M|
M000111|407135||Vannoy|Hartrog|Manning|1839-07-26|M|
M000118|407142||Francisco|Antonio|Manzanares|1843-01-25|M|
M000287|407303||Robert|Murphy|Mayo|1836-04-28|M|
M000348|407357||Moses|Ayers|McCoid|1840-11-05|M|
M000368|407373||John|Watts|McCormick|1831-12-20|M|
M001047|408014||Samuel|Wheeler|Moulton|1821-01-20|M|
M001068|408034||Henry|Lowndes|Muldrow|1837-02-08|M|
M001113|408076||Robert|Maynard|Murray|1841-11-28|M|
N000087|408172||John|Calhoun|Nicholls|1834-04-25|M|
O000021|408319||Thomas|Peck|Ochiltree|1837-10-26|M|
O000135|408387||Granville|Henderson|Oury|1825-03-12|M|
P000025|408436||David|Raymond|Paige|1844-04-08|M|
P000044|408454||Thomas|Witherell|Palmer|1830-01-25|M|
P000139|408545||John|Denniston|Patton|1829-11-28|M|
P000144|408549||John||Paul|1839-06-30|M|
P000185|408589||Stanton|Judkins|Peelle|1843-02-11|M|
P000345|408742||Austin|Franklin|Pike|1819-10-16|M|
P000406|408799||Luke|Potter|Poland|1815-11-01|M|
P000428|408819||Walter|Freshwater|Pool|1850-10-10|M|
P000453|408840||George|Adams|Post|1854-09-01|M|
P000456|408843||Morton|Everel|Post|1840-12-25|M|
P000466|408853||Orlando|Brunson|Potter|1823-03-10|M|
P000557|408940||Luke||Pryor|1820-07-05|M|
P000579|408962||William|Henry Mills|Pusey|1826-07-29|M|
R000079|409059||Ossian||Ray|1835-12-13|M|
R000085|409065||John|Baldwin|Raymond|1844-12-05|M|
R000241|409217||Harrison|Holt|Riddleberger|1844-10-04|M|
R000335|409306||George|Dexter|Robinson|1834-01-20|M|
R000339|409310||James|Sidney|Robinson|1827-10-14|M|
R000355|409326||William|Erigena|Robinson|1814-05-06|M|
R000407|409373||William|Findlay|Rogers|1820-03-01|M|
R000440|409404||William|Starke|Rosecrans|1819-09-06|M|
R000541|409498||William|Augustus|Russell|1831-04-22|M|
S000003|409524||Dwight|May|Sabin|1843-04-25|M|
S000072|409584||Eli||Saulsbury|1817-12-29|M|
S000103|409613||Alfred|Moore|Scales|1827-11-26|M|
S000301|409800||Aaron||Shaw|1811-12-19|M|
S000326|409823||Charles|Miller|Shelley|1833-12-28|M|
S000443|409937||Theodore|Frelinghuysen|Singiser|1845-03-15|M|
S000467|409957||Charles|Rufus|Skinner|1844-08-04|M|
S000496|409983||Henry|Warner|Slocum|1827-09-24|M|
S000509|409995||Abraham|Herr|Smith|1815-03-07|M|
S000550|410032||Hiram|Ypsilanti|Smith|1843-03-22|M|
S000886|410348||Robert|Smith|Stevens|1824-03-27|M|
S000938|410397||Strother|Madison|Stockslager|1842-05-07|M|
S001069|410523||Charles|Allen|Sumner|1835-08-02|M|
S001070|410524||Daniel|Hadley|Sumner|1837-09-15|M|
T000004|410594||Horace|Austin Warner|Tabor|1830-11-26|M|
T000212|410791||Philip|Burton|Thompson|1845-10-15|M|
T000407|410976||Pleasant|Britton|Tully|1829-03-21|M|
T000425|410993||Oscar||Turner|1825-02-03|M|
V000005|411064||Edward|Kimble|Valentine|1843-06-01|M|
V000013|411071||Thomas|Jefferson|Van Alstyne|1827-07-25|M|
V000019|411115||Robert|Brank|Vance|1828-04-24|M|
W000080|411259||Jonathan|Hasson|Wallace|1824-10-31|M|
W000156|411329||Richard||Warner|1835-09-19|M|
W000275|411440||Luman|Hamlin|Weller|1833-08-24|M|
W000292|411456||Edward||Wemple|1843-10-23|M|
W000381|411542||John|Daugherty|White|1849-01-16|M|
W000537|411694||Thomas||Williams|1825-08-11|M|
W000590|411747||James||Wilson|1835-08-16|M|
W000627|411781||John||Winans|1831-09-27|M|
W000651|411805||John|Sergeant|Wise|1846-12-27|M|
W000704|411856||Thomas|Jefferson|Wood|1844-09-30|M|
W000731|411883||Gilbert|Motier|Woodward|1835-12-25|M|
Y000005|411939||George|Lewis|Yaple|1851-02-20|M|
Y000022|411956||Tyre||York|1836-05-04|M|
Y000037|411969||Hiram|Casey|Young|1828-12-14|M|
S000319|409816||William|Paine|Sheffield|1820-08-30|M|
A000040|400701||John|Joseph|Adams|1848-09-16|M|
A000061|400721||David|Wyatt|Aiken|1828-03-17|M|
A000185|400840||Charles|Marley|Anderson|1845-01-05|M|
A000301|400943||John||Arnot|1831-03-11|M|
B000105|401106||John|Goff|Ballentine|1825-05-20|M|
B000146|401148||Ethelbert||Barksdale|1824-01-04|M|
B000263|401257||Lewis||Beach|1835-03-30|M|
B000278|401272||Curtis|Coe|Bean|1828-01-04|M|
B000381|401373||Risden|Tyler|Bennett|1840-06-18|M|
B000728|401688||Charles|Edmund|Boyle|1836-02-04|M|
B000752|401712||James|Dennis|Brady|1843-04-03|M|
B000757|401716||Edward|Stuyvesant|Bragg|1827-02-20|M|
B000936|401890||Joseph|Emerson|Brown|1821-04-15|M|
B000952|401905||William|Wallace|Brown|1836-04-22|M|
B001018|401968||John|Ransom|Buck|1835-12-06|M|
B001106|402051||Henry|Gordon|Burleigh|1832-06-02|M|
C000004|402166||George|Craighead|Cabell|1836-01-25|M|
C000028|402189||Andrew|Jackson|Caldwell|1837-07-22|M|
C000086|402242||Jacob|Miller|Campbell|1821-11-20|M|
C000147|402296||Ezra|Child|Carleton|1838-09-06|M|
C000267|402410||Jonathan||Chace|1829-07-22|M|
C000552|402685||Thomas|Reed|Cobb|1828-07-02|M|
C000615|402744||William|Hinson|Cole|1837-01-11|M|
C000662|402789||Charles|Carter|Comstock|1818-03-05|M|
C000841|402958||William|Ruffin|Cox|1831-03-11|M|
C000950|403062||Thomas||Croxton|1822-03-08|M|
C001004|403111||Andrew|Gregg|Curtin|1817-04-22|M|
D000154|403287||William||Dawson|1848-03-17|M|
D000465|403575||Abraham||Dowdney|1841-10-31|M|
E000042|403737||John|Rice|Eden|1826-02-01|M|
E000104|403795||Nathaniel|Buel|Eldredge|1813-03-28|M|
E000143|403834||William|Wallace|Ellsberry|1833-12-18|M|
E000151|403842||Reuben||Ellwood|1821-02-21|M|
E000165|403856||Frederick|David|Ely|1838-09-24|M|
E000229|403914||James|Biddle|Eustis|1834-08-27|M|
E000244|403928||Isaac|Newton|Evans|1827-07-29|M|
E000262|403943||William|Maxwell|Evarts|1818-02-06|M|
E000270|403949||James|Bowen|Everhart|1821-07-26|M|
F000121|404077||John|Van Lear|Findlay|1839-12-21|M|
F000193|404148||George|Washington|Fleeger|1839-03-13|M|
F000259|404211||George||Ford|1846-01-11|M|
F000357|404304||Benjamin|Todd|Frederick|1834-10-05|M|
G000115|404487||George|Washington|Geddes|1824-07-16|M|
G000160|404527||Eustace||Gibson|1842-10-04|M|
G000186|404551||John|Bachop|Gilfillan|1835-02-11|M|
G000416|404764||Robert|Stockton|Green|1831-03-25|M|
G000419|404767||Wharton|Jackson|Green|1831-02-28|M|
H000019|404904||Michael||Hahn|1830-11-24|M|
H000023|404908||John||Hailey|1835-08-29|M|
H000033|404918||John|Blackwell|Hale|1831-02-27|M|
H000044|404929||Benton|Jay|Hall|1835-01-13|M|
H000086|404968||John|Edward|Halsell|1826-09-11|M|
H000130|405012||Nathaniel|Job|Hammond|1833-12-26|M|
H000141|405023||Wade||Hampton|1818-03-28|M|
H000142|405024||Lewis||Hanback|1839-03-27|M|
H000239|405117||Henry|Richard|Harris|1828-02-02|M|
H000400|405267||Martin|Alonzo|Haynes|1842-07-30|M|
H000498|405361||Barclay||Henley|1843-03-17|M|
H000552|405414||Abram|Stevens|Hewitt|1822-07-31|M|
H000609|405469||William|David|Hill|1833-10-01|M|
I000012|405874||John|James|Ingalls|1833-12-29|M|
I000031|405889||Alfred|Briggs|Irion|1833-02-18|M|
J000048|405953||Darwin|Rush|James|1834-05-14|M|
J000131|406030||Frederick|Avery|Johnson|1833-01-02|M|
J000230|406123||James|Henry|Jones|1830-09-13|M|
K000206|406367||John|Floyd|King|1842-04-20|M|
K000263|406421||John|Jay|Kleiner|1845-02-08|M|
L000159|406663||Benjamin||Le Fevre|1838-10-08|M|
L000298|406793||Harry||Libbey|1843-11-22|M|
L000329|406822||James|Girard|Lindsley|1819-03-19|M|
L000351|406843||John||Little|1837-04-25|M|
L000403|406894||John|Alexander|Logan|1826-02-09|M|
L000443|406934||Charles|Brown|Lore|1831-03-16|M|
L000453|406943||James|Alexander|Louttit|1848-10-16|M|
L000464|406953||Henry|Bacon|Lovering|1841-04-08|M|
L000487|406975||Robert||Lowry|1824-04-02|M|
M000134|407157||Henry|Harrison|Markham|1840-11-16|M|
M000188|407209||John|Mason|Martin|1837-01-20|M|
M000280|407297||William|Cotter|Maybury|1848-11-20|M|
M000711|407694||Stephen|Columbus|Millard|1841-01-14|M|
M000732|407711||James|Francis|Miller|1830-08-01|M|
M000807|407782||Charles|Le Moyne|Mitchell|1844-08-06|M|
M001000|407968||William|Ralls|Morrison|1824-09-14|M|
